,report_date,report_content,day_of_week,post_date,post_id,post_title,wetsuit_adviezen_str,wetsuit_adviezen,post_url
2,2021-11-04 00:00:00.000000,"Maandag 4 november
Er zijn nog geen noordelijke swells te verwachten, maar helemaal flat zal het maandag niet zijn. Met de verplaatsing van de kern van het lagedrukgebied van het vaste land boven de UK naar de Noordzee is er maandagochtend toch weer genoeg ZW wind op zee. Dat geeft hier en daar toch weer genoeg golven om te kunnen surfen, maar echt goed gaat het dus niet worden. Aan het eind van de dag is het waarschijnlijk wel helemaal flat overal, terwijl dan de wind boven de wadden ondertussen is toegenomen en steeds meer noordoostelijk wordt.",maandag,2019-11-02,post-32041,"Surfweer Zaterdag 2 november 2019

","———————————————-
Wetsuit-advies water 14 graden C 
Zaterdag: Een 4mm, evt extra 1mm eronder.
Zondag : Koudere lucht, dus 5/4 is wel lekker, schoentjes 5mm
Maandag:  Een 5/3mm met 5mm schoen
Dinsdag: Kouder, dus 5mm is nodig, schoen 4 & hand 2mm
———————————————-", Een 5/3mm met 5mm schoen,http://surfweer.nl/surf/surfweer-zaterdag-2-november-2019/
3,2021-11-05 00:00:00.000000,"Dinsdag 5 november
De kern van het lagedrukgebied komt recht boven België te liggen, met daar onshore windcondities en hoge golven. Richting Zeeland en Zuid-Holland wordt de wind minder hard en mogelijk zwak en zijn de golven eigenlijk gewoon net zo hoog als in Belgie. Verder naar het noorden is de wind in Noord-Holland gewoon offshore zwak tot matig en zijn de golven ook gewoon hoog genoeg voor een leuke sessie. ",dinsdag,2019-11-02,post-32041,"Surfweer Zaterdag 2 november 2019

","———————————————-
Wetsuit-advies water 14 graden C 
Zaterdag: Een 4mm, evt extra 1mm eronder.
Zondag : Koudere lucht, dus 5/4 is wel lekker, schoentjes 5mm
Maandag:  Een 5/3mm met 5mm schoen
Dinsdag: Kouder, dus 5mm is nodig, schoen 4 & hand 2mm
———————————————-","Kouder, dus 5mm is nodig, schoen 4 & hand 2mm",http://surfweer.nl/surf/surfweer-zaterdag-2-november-2019/
4,2021-11-06 00:00:00.000000,"Woensdag 6 november
Woensdag deint het allemaal nog wat na met een golfperiode van 8 tot 10 seconden. Het lagedrukgebied is weg of in ieder geval voor het grootste deel opgevuld. Dat betekent minder wind in onze omgeving, maar voor het echt mooi mag de wind wel aflandig blijven. Op het eerste gezicht lijkt dat te gaan lukken met de koudere bovenlucht en de nog warme noordzee. Alleen rond buien is er dan even een wat meer aanlandige wind mogelijk. Maar die zijn tot een uur van te voren niet te timen, dus dat is dan gewoon een kwestie van geluk hebben. In ieder geval is woensdag wel de laatste dag met goede noordswell, want donderdag gaat de wind naar zuidwest en komt er niet veel swell meer uit het noorden binnen. ",woensdag,2019-11-02,post-32041,"Surfweer Zaterdag 2 november 2019

","———————————————-
Wetsuit-advies water 14 graden C 
Zaterdag: Een 4mm, evt extra 1mm eronder.
Zondag : Koudere lucht, dus 5/4 is wel lekker, schoentjes 5mm
Maandag:  Een 5/3mm met 5mm schoen
Dinsdag: Kouder, dus 5mm is nodig, schoen 4 & hand 2mm
———————————————-",woensdag,http://surfweer.nl/surf/surfweer-zaterdag-2-november-2019/
5,,"
Wetsuit-advies water 14 graden C 
Zaterdag: Een 4mm, evt extra 1mm eronder.
Zondag : Koudere lucht, dus 5/4 is wel lekker, schoentjes 5mm
Maandag:  Een 5/3mm met 5mm schoen
Dinsdag: Kouder, dus 5mm is nodig, schoen 4 & hand 2mm
———————————————-",wetsuit-advies,2019-11-02,post-32041,"Surfweer Zaterdag 2 november 2019

","———————————————-
Wetsuit-advies water 14 graden C 
Zaterdag: Een 4mm, evt extra 1mm eronder.
Zondag : Koudere lucht, dus 5/4 is wel lekker, schoentjes 5mm
Maandag:  Een 5/3mm met 5mm schoen
Dinsdag: Kouder, dus 5mm is nodig, schoen 4 & hand 2mm
———————————————-",wetsuit-advies,http://surfweer.nl/surf/surfweer-zaterdag-2-november-2019/
0,2019-10-25 00:00:00.000000,"Vrijdag 25 oktober 2019
Met het naderen van het warmtefront neemt de wind wel toe, maar krimpt behoorlijk zuid. Niet de meest gunstige condities om hogere windgolven te krijgen, maar dat de wind naar schuin aflandig gaat is wel fijn. Het getij werkt alleen niet helemaal mee. Zeker in het noorden is er geen afgaand tij meer te verwachten voor donker. In Z-H en Zeeland is dat wel het geval, maar dan precies op het moment dat de wind ook echt krachtig offshore toeneemt. Er zijn misschien wel een paar golfjes te pakken, beste is om een spot te zoeken waar die zuidenwind meer side dan offshore is. Dan kan er eind van de middag wel lekker gesurft worden. Overigens kan dat ook eerder op spots als Zandvoort en Egmond aan Zee. De wind heeft daar vrij spel en elke beweging in de zee zorgt direct voor golven. Net na het hoogwater en net voor het toenemen van de wind lijkt nog niet eens zo verkeerd. Het zal wel nog wel stromen met de wind mee, dus teruglopen of de bus pakken is het makkelijkst.",vrijdag,2019-10-26,post-32019,"Surfweer Zaterdag 26 oktober 2019

","———————————————-
Wetsuit-advies water 15 graden C 
Vrijdag: Kan nog net met 4/3mm zonder schoen
Zaterdag: Nieuwe 4mm, beter al 5/3 met 3mm schoen
Zondag : Schoentjes 3 en 5/3mm wetsuit
Maandag:  Een 5/3mm met 3mm schoen
———————————————-",Kan nog net met 4/3mm zonder schoen,http://surfweer.nl/surf/surfweer-zaterdag-26-oktober-2019/
1,2019-10-26 00:00:00.000000,"Zaterdag 26 oktober 2019
In de nacht waait van vrijdag op zaterdag waait het al zo hard dat de windgolven in de ochtend meteen al hoog genoeg. Dan ook het meest gunstige getij, dat in het zuiden wel heel kort zal duren. Het voordeel daar is wel dat het tweede laagwater ook nog net op tijd komt voor donker. De wind zit mooi side-off in het zuidwesten, alleen voor Belgie is het te aflandig. Daar blijft het gewoon erg klein en helemaal niet te surfen of het zou met inkomend tij begin middag moeten zijn. Overigens is die getijstroming in de regel een minder groot probleem bij echt aflandige wind. Meestal gaat het dan nog wel goed tot mid-tij. Dat is ook het geval in Zuid-Holland op bijna alle spots. Richting Katwijk en Noordwijk beginnen de problemen vanaf 13:00 uur meteen bij de start van de vloedstroom. Dat is uiteraard ook in het noorden het geval met al om 15:00 uur helemaal hoogwater. Je kan natuurlijk gewoon lekker met die wildwaterrivier mee gaan en steeds een km terug lopen. De golven zijn in ieder geval dik en mooi in lijn. Maar het beste als je niet weg wilt stromen is dan toch de ochtend tot net na de lunch. Het polaire front met de regen bereikt om 18:00 de noordwestkust bij de waddeneilanden. Een paar uur eerder zal de wind daardoor weer toenemen. De verandering van windrichting met regen volgt pas ergens tegen het donker in Noord-Holland. ",zaterdag,2019-10-26,post-32019,"Surfweer Zaterdag 26 oktober 2019

","———————————————-
Wetsuit-advies water 15 graden C 
Vrijdag: Kan nog net met 4/3mm zonder schoen
Zaterdag: Nieuwe 4mm, beter al 5/3 met 3mm schoen
Zondag : Schoentjes 3 en 5/3mm wetsuit
Maandag:  Een 5/3mm met 3mm schoen
———————————————-","Nieuwe 4mm, beter al 5/3 met 3mm schoen",http://surfweer.nl/surf/surfweer-zaterdag-26-oktober-2019/
2,2019-10-27 00:00:00.000000,"Zondag 27 oktober 2019
In tegenstelling tot zaterdag zijn de condities op zondag niet bij laagwater, maar juist bij hoogwater het meest gunstig. Dat komt natuurlijk doordat er in de ochtend nog geen swell is te verwachten, maar ook omdat de richting van de golven nu eerder NW is in plaats van ZW. De kern van het lagedrukgebied ligt zondagochtend pas bij Schotland waardoor de golfrichting pas later echt NW wordt. Dat geeft grote verschillen tussen noord en zuid. In België en Zeeland komt er maar weinig van die hoge swell door en is het al hoogwater geweest voor de doorkomst van de eerste trog op zee. Die trog (occlusie op de kaart) ligt zondag om 12:00 utc boven Texel. Dat is dus 13:00 lokale tijd, na het verzetten van de wintertijd. Zaterdag is 12:00 utc nog gewoon 14:00 uur onze tijd. Op zich wijzigt dat niet heel veel aan de situatie. Het lijkt er gewoon op dat nu geldt hoe later hoe beter. En het is om 18:00 uur echt al helemaal donker. In Z-H blijft het tij ook voor donker nog voldoende hoog voor een leuke afsluiting van het weekend. Wel met recht aanlandige wind uit WNW, maar zonder dat die echt sterk wordt. De windtoename is alleen ver op zee. ",zondag,2019-10-26,post-32019,"Surfweer Zaterdag 26 oktober 2019

","———————————————-
Wetsuit-advies water 15 graden C 
Vrijdag: Kan nog net met 4/3mm zonder schoen
Zaterdag: Nieuwe 4mm, beter al 5/3 met 3mm schoen
Zondag : Schoentjes 3 en 5/3mm wetsuit
Maandag:  Een 5/3mm met 3mm schoen
———————————————-",zondag,http://surfweer.nl/surf/surfweer-zaterdag-26-oktober-2019/
3,,"Maandag en de dagen daarna
De meest krachtige noord-swells komen nu pas binnen, een dag later dan het hoogtepunt van de storm. Met een golfperiode tussen de 8 en 10 seconden is de swell een stuk beter geschikt voor de ondiepe Noordzee en loopt minder stuk op de bodem. Ook in Zeeland en Belgie mooie condities wanneer het tij goed is. Eind van de middag zet er wel een lichte wind uit het noordoost op, waardoor het iets choppy kan zijn. Wil je op compleet windstille deel van de dag surfen aan het begin van de middag, dan zul je richting Z-H moeten waar het met laagwater ook nog mooi breekt. Of N-H, hoewel de wind daar vanaf het begin al sideshore noord is en blijft. Maar heel zwak, dus dat zal de pret niet drukken. Meeste swell in de vroege ochtend, meest cleane swell in de middag. ",maandag,2019-10-26,post-32019,"Surfweer Zaterdag 26 oktober 2019

","———————————————-
Wetsuit-advies water 15 graden C 
Vrijdag: Kan nog net met 4/3mm zonder schoen
Zaterdag: Nieuwe 4mm, beter al 5/3 met 3mm schoen
Zondag : Schoentjes 3 en 5/3mm wetsuit
Maandag:  Een 5/3mm met 3mm schoen
———————————————-", Een 5/3mm met 3mm schoen,http://surfweer.nl/surf/surfweer-zaterdag-26-oktober-2019/
4,,"
Wetsuit-advies water 15 graden C 
Vrijdag: Kan nog net met 4/3mm zonder schoen
Zaterdag: Nieuwe 4mm, beter al 5/3 met 3mm schoen
Zondag : Schoentjes 3 en 5/3mm wetsuit
Maandag:  Een 5/3mm met 3mm schoen
———————————————-",wetsuit-advies,2019-10-26,post-32019,"Surfweer Zaterdag 26 oktober 2019

","———————————————-
Wetsuit-advies water 15 graden C 
Vrijdag: Kan nog net met 4/3mm zonder schoen
Zaterdag: Nieuwe 4mm, beter al 5/3 met 3mm schoen
Zondag : Schoentjes 3 en 5/3mm wetsuit
Maandag:  Een 5/3mm met 3mm schoen
———————————————-",wetsuit-advies,http://surfweer.nl/surf/surfweer-zaterdag-26-oktober-2019/
0,2021-10-18 00:00:00.000000,"Vrijdag 18 oktober
De stormachtige zuidwest geeft vooral in het zuidwestelijke kustgebied van de Benelux goede stormsurf. Helaas is de maanstand alweer zodanig halve maan dat het echte springtij ontbreekt en er te weinig tegenstroming is te vinden op spots in Zeeland en Zuid-Holland die vol in de wind liggen. Ten zuiden en ten noorden daarvan kan er nog wel gesurft worden, maar hou rekening met een volle portie stroming eind van de dag. Of eigenlijk al vanaf 15:00 uur in Zeeland. Het tij keert daarna niet meer op tijd terug voor de meeste stranden. Richting België lijkt in het zuiden dan de enige optie voor een paar uurtjes (tot de wind weer te veel zuid wordt).
Begin v/d avond wordt een afwisseling van felle buien en wind verwacht, die af en toe naar zuid kan krimpen. Dat geeft dan een kans op wat meer cleanere surf, hoewel het richting Noordwijk en Zandvoort gewoon volle bak sideshore met stroming blijft. En uiteraard is het oppassen geblazen met die windstoten rond het buiengebied eind van de middag. Kan echt even goed spoken met ZW windkracht 5 tot zelfs  9 bft. Dat geeft natuurlijk wel altijd een lekkere golfhoogte.",vrijdag,2019-10-18,post-32006,"Surfweer Vrijdag 18 oktober 2019

",Wetsuit-advies water is 16 graden C ,vrijdag,http://surfweer.nl/surf/surfweer-vrijdag-18-oktober-2019/
1,2021-10-19 00:00:00.000000,"Zaterdag 19 oktober
Wind is weer weg en van zuidwest naar zuid gedraaid. Belgie, Zeeland en een groot deel van Zuid-Holland zijn vanaf de vroege ochtend helemaal flat. Richting Noordwijk, Zandvoort en nog verder Egmond of Bergen aan Zee, kunnen de golven dankzij de storm van vrijdag en het beetje zuidenwind toch nog best ok zijn voor een longboard of dikke fish. Aan de kust waait en nauwelijks of ieder geval offshore zuid. Perfect voor de achterste banken met laagwater midden op zee in de ochtend en begin middag. Later zal de wind toch weer wat meer ZZW ruimen en wordt het choppy met weinig kracht. Overigens kan er nu wel prima met opkomend tij gesurft worden, want echt stroming is er niet meer bij zo weinig wind. Kortom, geen absoluut flatte dag voor noordelijk Zuid-Holland en heel Noord-Holland met Texel. ",zaterdag,2019-10-18,post-32006,"Surfweer Vrijdag 18 oktober 2019

",Wetsuit-advies water is 16 graden C ,zaterdag,http://surfweer.nl/surf/surfweer-vrijdag-18-oktober-2019/
2,2021-10-20 00:00:00.000000,"Zondag 20 oktober
Zondag start wel helemaal flat met te weinig wind uit het westen. Omdat het meest krachtige windveld van de noordelijke fetch zaterdag om 16:00 zal plaatsvinden direct aan het begin van de Noordzee, is de reisafstand voor deze swell binnen 1 dag af te leggen en dus zondag-avond al hier. Dat is goed te zien op de forecast voor de noordelijke wadden, waar het met 1m en 10 sec al binnenkomt eind van de middag. Het is wachten op de boei-metingen om ook een uitspraak te kunnen doen voor de Hollandse kust. In ieder geval zeker is dat de swell niet op tijd gaat zijn in België en Zeeland. Die pikken het pas maandag-ochtend op met zowel het eerste als het tweede hoogwater van de dag. Komt goed  uit voor de werkende mens! Alleen voor de herfstvakantie is het natuurlijk wat minder. Gelukkig kan er in Noord en Zuid-Holland wel gewoon prima gesurft worden met laagwater maandag van 10:00 tot 17:00 uur. ",zondag,2019-10-18,post-32006,"Surfweer Vrijdag 18 oktober 2019

",Wetsuit-advies water is 16 graden C ,zondag,http://surfweer.nl/surf/surfweer-vrijdag-18-oktober-2019/
3,,Wetsuit-advies water is 16 graden C ,wetsuit-advies,2019-10-18,post-32006,"Surfweer Vrijdag 18 oktober 2019

",Wetsuit-advies water is 16 graden C ,wetsuit-advies,http://surfweer.nl/surf/surfweer-vrijdag-18-oktober-2019/
0,2021-10-09 00:00:00.000000,"Woensdag 9 oktober
Een toename van de wind wordt vandaag vanuit het zuiden net voor donker opnieuw verwacht met snelle opbouw van meer swell/windgolven. Het getij zit mooi laag, dus dat kan ondanks de wind toch nog aardige lijnen geven in Zeeland en in Z-H midden. Zuidelijk Z-H mist de boot en noordelijk Z-H is te veel onshore en daarbij komt de wind ook te laat voor donker. N-H teert nog op een restje van de ochtend-swell, dus daar kan wel gesurft worden. De hoogte komt er echter te laat in. ",woensdag,2019-10-09,post-31990,"Surfweer woensdag 9 oktober 2019

"," 
Wetsuit-advies water is 16-17 graden C 
Vandaag:  Een 4mm met 3mm schoenen
Donderdag : Een nieuwe 4mm de zon schijnt
Vrijdag : I/d regen toch ook 4/3mm met schoenen.
Weekend: Kan nog net met een 3mm suit op zondag.",woensdag,http://surfweer.nl/surf/surfweer-woensdag-9-oktober-2019/
1,2021-10-10 00:00:00.000000,"Donderdag 10 oktober
Donderdag ligt er rond 8:00 uur in de ochtend een trog boven de wadden met even een flinke wind uit W-WNW. Een paar uur later komt daar de swell van binnen, terwijl de wind langzaam draait naar WZW en in het uiterste zuiden zelfs ZW. Het blijft desondanks de hele dag sideshore, dus heel clean gaat het niet worden. Tocht lekkere 1,5m hoge surf tijdens opkomend tij en daarna. In de namiddag en avond is het lagere water ook een go voor de spots in het zuiden. In N-H komt laagwater te laag, maar met een beetje teruglopen gaat het daar ook nog wel lukken. De wind blijft iig goed te doen met een windkracht 6, steeds meer zuidwest. Pas rond zonsonder wordt de wind iets harder met iets meer side-off in Zeeland. Dat geeft daar dus wel mooiere lijnen.",donderdag,2019-10-09,post-31990,"Surfweer woensdag 9 oktober 2019

"," 
Wetsuit-advies water is 16-17 graden C 
Vandaag:  Een 4mm met 3mm schoenen
Donderdag : Een nieuwe 4mm de zon schijnt
Vrijdag : I/d regen toch ook 4/3mm met schoenen.
Weekend: Kan nog net met een 3mm suit op zondag.",donderdag,http://surfweer.nl/surf/surfweer-woensdag-9-oktober-2019/
